Processed_Text,Word_Count,Lexical_Diversity,Score
عدالحرب عالم ثانيهوتحديد عدكاس عالم لتجنب حدوث مشكل اخرى، قررالاتحاد دول كره قدمالمداور دولاوروباوامريكا، الذ استمر حتىكاس عالم حتى قامتاليابانوكوري جنوبيهبتقديم طلب مشتر استضاف نهايي عام، بذل اصبح تلك بطول اول طول تقام قارهاسيا،وكاس عالم يجنوب افريقياهو بطول اولى تقام يافريقيانظام اختيار تغير نظام تصوي سري عبر لجن تنفيذ تابعهللاتحاد دول كره قدم يتم اتخاذ قرار منح استضاف دا بطول سبع سنو رغم انبطول تم اختيار التزام اختيار مستضيفبطول,79,0.8860759493670886,10.0
دول نال شرف استضاف مرت هيالمكسيك،فرنسا،ايطاليا،والمانيا،والبرازيلملعب ازتيكاالذ يقع مدينهمكسيكوالوحيد استضاف مبارا نهاي مرتينملعب ماراكاناف مدينهريو دي جانيرواصبح ملعب ثان يستضيف مبارا نهاي مرت نها طولهكاس عالم اولى يكاس عالم رغم ان نظام بطول وقت يكن يه مبارا نهاي ختام,52,0.8846153846153846,10.0
في تصوي طولتيوك تصوي دول اتحاد قار احده، تم اقام طولهكاس عالم يامريك جنوبيه، هي مره اولى تقام يامريك جنوبيهمنذكاس عالم عامصوتاتحاد امريك جنوبيهلمنحالبرازيلالثق استضاف اس عالم، لكن عامقررتكولومبياالدخول منافس استضافهكاس عالم قد منح لجن تنفيذ تابع لاتحاد دوليروسياشرف استضافهكاس عالم هذه مره اولى تستضيف روسي نهايي تنافستروسياعلى استضاف معانكلتراوملف مشتركلاسبانياوالبرتغالواخرلهولنداوجارتهابلجيكاكم منح لجن تنفيذ تابع لاتحاد دول كره قدم قطر شرف استضافهكاس عالم هذه مره اولى تستضيف هادول عربيهومنالشرق اوسطحق استضاف اس عالم,81,0.7037037037037037,10.0
اس طول اس عالمهو اسذهبييكاف فايز بطول اس عالم قدم حتى ان اس مختلف لفايز البطول منذ دايت عاموهم اسجول ريميهم عامالى عام،وكاس طول اس عالمم عامحتى ان اول اس قدم اس نصر احق اعيد تسميت اسم رييسالاتحاد دول كره قدمالفرنسيجول ريميهباعتبار اب روح لبطول صاحب كرت تكريم هفازتالبرازيلبالكاس يالى ابد مما دفعالاتحاد دول كره قدمالى انشاء اس ديل لكن عامسرق اسجول ريميهولم تستعاد قط كاس حال يسمىكاس فيف بطول اس عالمبالانجليز قدم عام هو مصنوع قيراطذهبمع قاعد مرمر يصور شخصيت بشر يحملانالكر ارضيهوالفايز حالي هوالمنتخب ارجنتينيف,97,0.8350515463917526,10.0
تعتبركاس جول ريميهاول اس يستخدم اس عالم اصل يسميبكاس نصر، لكن سمي كاس عالم الفرنس تم تبديل اسم رسمي عام، تكريم دور رييسالاتحاد دول كره قدمالفرنسيجول ريميهالذ سعى جهود مضن احياء بطول مره اخرى العمل انطلاق اثناء عامصمم كاس واسطهابيل افلورالذ صنع منالذهب خالصذو قاعد منالرخام ابيض،وقد تم تصميم كاس تمثال مجنح الال نايكالمعروفبال نصرعنداليونان، تحمل راس قدر ذهب رمز تتويج فريق منتصر البطول,74,0.9054054054054054,10.0
اثناءالحرب عالم ثانيهوحينم كاس حوزهالمنتخب ايطاليالفايز النسخ ثالث عام قام اوترينو راس نايب رييسالاتحاد دول كره قدمورييساتحاد ايطالي كره قدمبنقل كاس سرا نك يروماوخبا علب احذ سرير منع قو متحارب استيلاء عليه،وبعد تم اخراج كاس عامليذهب ىسويسراالت تستضيف بطول قتهاف مارس، قبلكاس عالم اربع شهور يانجلتراسرقتكاس جول ريميهم معرض عام قاعهمنستيرالمركزيه،ثم عثر عل اسبوع سرقت ملفوف يصحيفه، اسفل سياج حديق احد ضواح نوروود جنوبلندن، عثر عل لب مسمى بيكلز,84,0.8928571428571429,10.0
في عامفازالمنتخب برازيليبالبطول لمر ثالثه، مما سمح هم طبق لقوان نص عليهاجول ريميهفي، الاحتفاظ الكاس حقيق لابدوضع كاس مقراتحاد برازيل كره قدمالذ يقع يريو دي جانيروداخل ابين امام زجاج مضاد لرصاص لكن ديسمبر، سرق كاس كابين لمر ثان سرقت عامم اربع رجال محكوم عليهم غيابي لم يتم استعاد هذه كاس غا ان,59,0.9322033898305084,10.0
دور ابطال اوروبابالانجليز الت يشار يها عادهبدور ابطالفقط الانجليز طولهكر قدماوروب سنو ينظمهاالاتحاد اوروب كره قدممنذ عاملافضل اند ره قدم ياوروب,24,0.9583333333333334,10.0
تعد هذه بطول اهم طول يكر قدمعلى مستوى اند عالم،اذ تعد مبارا نهاي لبطول اكثر احداث رياض سنو مشاهد جميع انحاء عالم، هي تجذب اكثر ملي مشاهد تلفزيون,32,0.90625,10.0
بطوله، عام، تسمى رسمياكاس اند اوروب بطله، في عاد يشار يها اسمكاس اوروبااوكاس ابطال اوروب كان بطول بدا نظام خروج مغلوب كان يلعب يها طل دور كل دول قط اضاف حامل لقب يشار نسخ تال لدفاع قبه دات بطول تتوسع سنه، تم دمج مرحل مجموع ذهاب اياب زياد عدد فرق في عامتحول اسم جديد الحال دور ابطال اوروب تم زياد عدد فرق حتى اصبح بطول حالي مكون نادي تبد نسخ جديد دور ابطال اوروب يموسم,87,0.8390804597701149,10.0
عامقرر اتحاد اوروب كره قدم منح حامل قبالدور اوروبيمقعد اضاف دور ابطال خلاف مقاعد طولت محل ذلك هدف رفع اهم بطوله، مما جعلاشبيليهيتاهللدور ابطال رغم شله حصد احد مراكز اربع موهله، يصبح دور اسبان ثان دور تاريخ بطول يشار اند دور مجموعات، علم ان اول دور شار خمس اند هوالدور انجليزيفيموسم عندم شاركليفربولحامل قب مقعد اضاف عدم تمكن تاهل عبر اربع مراكز اولى دور محل,74,0.8648648648648649,10.0
از اللقب نادي مختلفا، منهم از اللقب اكثر مره يعدريال مدريدالناد اكثر وزا اللقب،حيث از البطول مره،ويحمل قب بطول حالياباريس سان جيرمانالفرنس عدم از اللقب موسمعقب وزه علىانتر ميلانالايطال نتيج مبارا اقيم ملعباليانز ارينافيميونخ، هي اكبر هزيم تاريخ نهاي دور ابطال اوروب,48,0.875,10.0
يعود فضل لاد مسابق دور ابطال اوروبا، صحافي رنسي انو يعمل يصحيف يكيبالرياض فرنسيه،وعلى راسهم غابريال هانو اقترح انشاء اس اوروب لاند عام، تب زميل جاك دو ريزوي مقال يقترح يه مشروع اس اوروب لانديه، لاقى اقتراح ردود عل ايجاب يالقار عجوز، تبع قيام جاك ير يكيب ايض كتاب مسودهلنظامالبطول ان ثانيينايرم عام، فياليوم ثالث شباطفبرايرم عامنشرتالصحيفهالفرنس قايم اسماء اند خوض نسخ اولى اس اوروب لاند لبت هذه اند دعوه، خصوص انالاتحاد دول كره قدملم يمانع انشاء مسابق ان افق مشروع مقدم منالصحيف,96,0.875,10.0
دات بطول عام مسمى اس اند اوروب ابطال، عاد يشار يها اسم اس اوروب او اس ابطال اوروب كان بطول بدا نظام خروج مغلوب، كان يلعب يها طل دور كل دول قط دات بطول تتوسع سنه تم دمج مرحل مجموع ذهاب اياب زياد عدد فرق,52,0.8653846153846154,10.0
اكثر لاعب تسجيل هاتري مبارا احد مجريساندور وشيتشفيكاس عالم الفرنسيجاس ونتينفيكاس عالم الالمانيجيرد مولرفيكاس عالم ،والارجنتينيغابرييل اتيستوتافيكاس عالم كاس عالم لاعب سجلو هدف اقل مبارا اس عالم هم اوروغويانياليسيدس غيغيافيكاس عالم عندم سجل اربع اهداف اربع مباريات، الفرنسيجاس ونتينمنمنتخب رنس كره قدمفيكاس عالم البرازيليجارزينيوفيكاس عالم عندم سجل سبع اهداف ست مباري,63,0.6984126984126984,10.0
اصغر لاعب تسجيل لاهداف ايرلند شمالينورم يتسايد، عمر سنه يوم مبارا منتخب لاد ضدمنتخب يوغوسلافيافيكاس عالم ينم يعتبر برازيليبيليهاصغر لاعب سنا تسجيل لاهداف نهاي اس عالم، عمر سنه يوم مبارا منتخب لاد ضدمنتخب سويدفينهاي اس عالم ،يل فرنسيكيلي مبابيوالذ سجل هدف ينهاي اس عالم كان عمر انذا سنه يومااكبر لاعب سنا تسجيل لاهداف، كاميرونيروج ميلا،الذ سجل هدف مبارا منتخب لاد ضدمنتخب روسيافيكاس عالم كان عمر سنه يومابينم اكبر لاعب تسجيل لاهداف نهاي اس عالم، سويدينيلس يدهولم، سجل هدف مبارا منتخب لاد ضدمنتخب برازيلفينهاي اس عالم كان عمر سنه يوم,109,0.44036697247706424,10.0
اسرع هدف يتاريخ اس عالماحرز تركيهاك شوكوربعد مرور ثانيه، مبارا منتخب لاد معمنتخب وري جنوبيهضم مبارا تحديد صاحب مركز ثالث يكاس عالم ينم اسرع هدف ينهاي اس عالمسجل هولندييوه نيسكينزبعد مرور ثانيه، مبارا منتخب لاد ضدمنتخب ماني كره قدمف نهاييكاس عالم,43,0.7441860465116279,10.0
اكثر حراس مرمى شاركو مباري لم يسجل مرماهم اي هدف هما انجليزيبيتر شيلت الفرنسيفابي ارتيز واقع مبارياتبينم يمتل ايطاليفالتر زينغاالرقم قياس اكبر عدد دقايق عب حارس مرمى ان يسجل مرما هدف، واقع دقيق يكاس عالم اقل حراس مرمى ازو بطول دخل اهداف مرماهم هم فرنسيفابي ارتيزفيكاس عالم الايطاليجانلويج وفونفيكاس عالم عدم انقذ هجم مرماه،والاسبانيايكر اسياسفيكاس عالم ،حي يدخل مرماهم سوى هدف قط,78,0.782051282051282,10.0
اسرع اعب تم طرد اس عالم هوخوس اتيستامنمنتخب اوروغوا كره قدمفيكاس عالم ثان قطبينم يتشار فرنسيز دين زيدانوالبرازيليكافوف انهم اكثر لاعب حصول طاق اس عالم، حصلز دين زيدانعلى طاقات، ينم حصلكافو طاقات، اكثر لاعب حصول طاق حمراء هماوز دين زيدانمنمنتخب رنس كره قدم،وريغوبر سونغمنمنتخب كامير كره قدم، حصل رت احمرينف جهه اخرى ان كاميرونيريغوبر سونغهو اصغر اعب حصل طاق حمراء يتاريخ اس عالمحيث يبلغ عمر عام,80,0.75,10.0
احدى عشر طول سابق طول اس عالم، از اللقب اعب اكثر لاعب وزا لقب اس عالم برازيليبيليهوالذ از ها مر اعوام و، ينم اعب ازو اللقب مرتينكذل يعتبر برازيليبيليهاصغر لاعب تحقيق كاس عالم عندم حققكاس عالم كان عمر سنه يومابينم يعتبر ايطاليدينو زوفاكبر لاعب تحقيق كاس عالم عمر سنه يكاس عالم,59,0.7457627118644068,10.0
عشر نسخ ماض طول اس عالم، از مدرب مختلف اللقب يعتبر ايطاليفيتوريو وتسوالاكثر نجاح تاريخ بطوله، هو وحيد از لقب متالي يومعمنتخب ايطاليابينم يعتبر برازيليماريو زاغالوهو انجح اطلاق وزه لقب بطول مرات، مرت لاعب معمنتخب برازيلف عاميووكمدرب هم عام، كمساعد مدرب يول يشار احدماريو زاغالوالرقم المانيفرانز يكنباورالذ حقق قب بطول مرتين، اولى لاعب عاموالثان مدرب ي،وكذل فرنسيديدي ديشامبالذ حقق قب بطول مرتين، اولى لاعب عاموالثان مدرب ييعتبر المانيهيلمو شوناكثر مدرب مشارك اس عالم، قادمنتخب ماني كره قدمب عاميو،وهو ايض اكثر مدرب وزا واقع انتصاراام النسب لانتصار متتال هو نصيب برازيليلويس يليب سكولاري، از مبارا متتال منتخبيالبرازيلفيوالبرتغال,111,0.8018018018018018,10.0
ايض هنال مدرب ازو اللقب مره، حققو مركز ثان هم؛ المانيهيلمو شونفاز اللقب ي، حل صيف الالمان اخرفرانز يكنباورفاز اللقب ي، حل صيف ي، الارجنتينيكارلوس يلاردوفاز اللقب ي، حل صيف اخرهم برازيليماريو زاغالوفاز اللقب ي، حل صيف اما اكثر مدرب مشارك هو برازيليكارلوس برتو يريراالذ درب سته منتخب هممنتخب كويتف عام،منتخب اماراتف عام، فاز اللقب معمنتخب برازيلف عام،منتخب سعوديهف عام،ومنتخب برازيلف عامومنتخب جنوب افريقياف عاميليهبور ميليتونوفتشوالذ درب خمس منتخب هممنتخب مكسيكف عامومنتخب وستاريكاف عامومنتخب امريكاف عامومنتخب نيجيرياف عام،ومنتخب صينف عامبينم اصغر مدرب شار اس عالم ارجنتينيخو خوس تراموتولامدربمنتخب ارجنتينفيكاس عالم عمر سنه يومبينم اكبرهم المانياوتو ريهاجلمدربمنتخب يونانفيكاس عالم عمر سنه يوم,115,0.6869565217391305,10.0
تهيم قارتااوروباوامريك جنوبيهعلى منافس اس عالم، لم يخرج لقب تلك قارت منذانشاء بطوله، يتمك اي ريق خارج تلك قارت التاهلللمبارا نهاي ثم منتخب استطاع فوز لقب اس عالم، منهم قارهامريك جنوبيهوهمالبرازيلوالارجنتينوالاوروغوايو قارهالاوروبيهوهمايطالياوالمانياوانجلتراوفرنساواسباني خلال نسخ نسخ اس عالم حقق منتخب اوروب قبا، مقابل حقق منتخب امريك جنوب قاب تكرر حال استضاف منافس منذ نشات عام تقم بطول خارج قارت عاماقيم بطول اول مره قارهامريك شماليهوتحديد يالمكسيك،تلت ايض اعوامفيالمكسيك،وفيالولاي متحد امريكيهوبعد اقرار فيف مبد مداور تنظيم اس عالم، استضاف دول اسي هيكوري جنوبيهواليابانمنافساتكاس عالم ،واستضافتجنوب افريقيامنافساتكاس عالم ،وتبقى ذلك قارهاوقيانوسياالوحيد تستضف عالي منافس,109,0.7614678899082569,10.0
شهد نسخ احدى العشر سابق طول اس عالم وز ثمان منتخب مختلف اللقب ما سجلللمنتخب برازيليحضور بطولات، هو يغب ابد اي طول اس عالم حتى ان هو اكثر تتويج الكاس از ها خمس مر اعوام،و،و،وو يليهالمنتخب ايطاليالذ احرز اربع مر اعوام،و،وو، المنتخبالالمانيالذ احرز اربع مر اعوام،،و،و منتخب ارجنتين ثلاث مر اعوام از منتخب اوروغوا كره قدموالمنتخب فرنسيباللقب مرتين، حي ازتالاوروغوايبلقب عامو، فاز ذلكفرنسابلقب عامو جهه مقابله، ازت منتخباتانجلتراواسبانيابلقب بطول مره احد ازتانجلترابلقب عام، ينم ازتاسبانيابلقب عام,90,0.8555555555555555,10.0
استطاع منتخب قط احراز قب بطول مرت متتاليتين، انالمنتخب ايطالياول منتخب يحرز بطول مرت متتاليت نسخت عامو، ثمالبرازيلبطل اعوام، ثلاث منتخب قط استطاع ان تحقق لقب اس عالم خارج قارت هممنتخب برازيلفياوروباف عامواسياف عام،ومنتخب اسبانيافيافريقياف عام،ومنتخب مانيافيامريك جنوبيهف عام نظم خمس دول اس عالم مرتينايطالياوفرنساوالمكسيكوالمانياوالبرازيل جميعهم ازو لقب اس عالم مره احد اقل، يما عداالمكسي جهه مقابله، استطاع دول فوز لقب اس عالم ارض هيالاوروغوايف عام،وايطالياف عام،انجلتراف عاموالماني عاموالارجنتينعاموفرنساعام,74,0.7972972972972973,10.0
تم لجوء لضرب ترجيح نهايي قط اصل احدى عشر نهاي نسخ نسخ اس عالم، اول عامحيث استطاعالمنتخب برازيليالتغلب علىالمنتخب ايطالي،وكان مره ثان يعندم ازمنتخب ايطالياعلىمنتخب رنسابنتيج اكثر منتخب تاهلالنهاي اس عالمهومنتخب مانيابواقع مرات، يليهمنتخب برازيلبواقع مرات، يعتبرالمنتخب المانيالاكثر تاهل نصف نهاي اس عالم واقع مره,51,0.8823529411764706,10.0
تمتلكالبرازيلرقم قياسي ريدا، هي اكثر منتخب وزا تاريخ اس عالم وز، اكثر منتخب تسجيل لاهداف هدفبينم تمتلكالمانياايض رقم قياسي هو اكبر عدد اهداف سجل طول احد نصيبالمنتخب المانيف طولهكاس عالم عندم سجلو هدف اما ناح تلقى اهداف، نجح منفرنسافيوايطاليافيواسبانيافيكاس عالم فوز اللقب الدفاع مرما حين استقبلت هدف قط منافس بطوله، هو رقم قياسيبتاريخ اس عالم,65,0.8307692307692308,10.0
اكبر وز نهايي اس عالم وزمنتخب مجربنتيج علىمنتخب سلفادور كره قدمف طولهكاس عالم مبارا اولى منافس مجموع ثالث شهد لقاء تسجيل اسرعهاتريكفيتاريخ اس عالمحيث سجل اهداف ثلاث دقايق قط دقيق هو اولهاتريكيسجل اعب ديلايضا، يعتبر وزمنتخب يوغوسلافياعلىمنتخب زاييربنتيج طوله، فوزمنتحب مجرعلىمنتخب وري جنوبيهف طوله، اكبر حال وز يتاريخ اس عالم,63,0.7619047619047619,10.0
اول هدف يتاريخ اس عالمسجل فرنسيلوسي وران،ضم مبارا منتخب لاد ضدمنتخب اوروغوايف افتتاحكاس عالم ،وسجل هولنديروب رينسينبرينكالهدف رقم ضرب جزاء يكاس عالم ضمن مبارا منتخب لاد ضدالمنتخب اسكتلندي،بينم سجل سويديماركوس باكالهدف رقم يكاس عالم ضمن مبارا منتخب لاد ضدالمنتخب انجليز,41,0.7073170731707317,10.0
اكثر لاعب تسجيل لاهداف اس عالم هوميروسلاف لوزهالذ سجل هدف منتخب ماني كره قدم، يل برازيليرونالدوالذ سجل هدف برازيل حين ان اكثر لاعب تسجيل لاهداف طول احد هوجاس ونتين، سجل هدف يكاس عالم يعتبر لاعب روسياوليغ سالينكوالاكثر تسجيل لاهداف مبارا احده، سجل اهداف ضدمنتخب كاميرونفيكاس عالم على صعيد مباري نهاي كاس عالم، استطاع فرنسيكيلي مبابيتسجيل اهداف كل انجليزيجيوف هورستوالفرنسيز دين زيدانم تسجيل اهداف، سجلكيلي مبابيهدف ينهاي اس عالم ثلاث اهداف ينهاي اس عالم ينم سجلجيوف هورستثلاث اهداف ينهاي اس عالم ،وسجلز دين زيدانهدف ينهاي اس عالم هدف ينهاي اس عالم,98,0.6428571428571429,10.0
يعتبر اس عالم اكبر تجمع جماهير مستوى ره قدم، اوايل طول اس عالم يكن ها نصيب حضور جماهير مما عل ان مده سفر طويل الت قد تصل اشهر البحر مثلم حدث يكاس عالم الت اقيم يالاوروغواي، غلاء تكاليف منع جماهير حضور تلك دور الدور تلت سياح رياض دات عام، اتاح فرص بعض مناصر حضور مباري منتخب لاد,68,0.8823529411764706,10.0
شغب ره قدماو ما يعرف ذلك ـالهوليغانزبالانجليز مصطلح يستخدم وصف سلو غير منضبط او عنيف او مدمر يرتكب جمهور احداث رياضهكر قدمتاريخيا، احد يعرف متى نش ظاهر شغب، او متى ترجع هذه ظاهر زمن، اول حال شغب معروف رياضهكر قدمالحديثه، حدث ثمانيني قرن تاسع عشربانجلترا، تره انصار فريق يتعمد تخويف مشجع الحكام اللاعب ذلك في عام، از ناديبريست نورث ايندعلى نادياست يلابنتيج ثقيل قوام مبارا ديهبعد مبارا تعرض اعضاء فريق هجوم العص اللكم الركل البصق الاضاف رشق الحجار سنه تلتها، تعرض مشجعو ناديبريست نورث ايندلمشجعيناد وينز اركف محط لسك حديديه، حسث حدث مضايق خارج نطاق مبارا,110,0.8454545454545455,10.0
زياد حاصل عدد جماهير تحضر منافس اس عالم زياد اعداد متابع شاشاتالتلفازسبب جذب عديد رعاه، رعا منافس اس عالم فيكاس عالم لغ مجموع ايراد متعلق رعا مليار دولار امريكي، الت صلت مليار دولار امريكيف قتن الراع رسم لبطول يدفع يقارب ملي دولار امريكي، ينم راع منتخب انه يدفع ملي دولار امريك,60,0.8,10.0
منذكاس عالم اصبح ناء ملاعب يمول مباشر عايد مال رعا اس عالم، كنالاتحاد دول كره قدمل يسمح اعاد تسم ملاعب احدى شرك راعيه، يجبر دول مستضيف ابقاء اسم عل تعتبر شركهكوك ولاوشركهفيليبسوشركهفوج يلمم رعا اس عالم تاريخيينفشركهكوك ولاه راع رسم كاف طول اس عالم منذ طولهكاس عالم ستبقى راع رسم عدم قعت عقد فيف غايهكاس عالم,65,0.8307692307692308,10.0
سابق تذاكر مصدر مهم مصادر ايراد طول اس عالم ينم ان تمثل سوى جزء صغير ايراد اس عالمفف مرحل نهاي يتم اعتماد اسعار تذكر منالاتحاد دول كره قدم، يالسوق سوداءف قيم تذكر تتضاعف اكثر الميهفيكاس عالم داالاتحاد دول كره قدمبتطبيق تدابير امن جديده، تجهيز تذاكر رقايق كترونيه، تسمح لجن منظم تعطيل تذكر حال سرق او ضياع,67,0.835820895522388,10.0
داي طول اس عالم قبل ظهورالتلفاز، انتالصحفاولوسايل اعلامالت تكفل نقل احداث طول اس عالم، تلتهاالقنو اذاعيهحيث تعيد مباري اس عالم اوق مختلف ينم اولبث تلفزيونيمباشر مباري اس عالم طولهكاس عالم عبر تلفزيونيوروفيجن، كان قت بث الل ابيض الاسود ينم شهد طولهكاس عالم اول طول تم ثها طريق شاش تلفز ملون استمر بث تلفزيون منذكاس عالم يومن هذا، عدا طولهكاس عالم اقيم يتشيليلعدم توفر امكاني,75,0.7733333333333333,10.0
تعتبر مسابق اس عالم منذكاس عالم اكبر حدث عالم يتم متابعه، يل دورهالالعاب اولمب صيفيهقدرالاتحاد دول كره قدمعدد تراكم مشاهد اس عالم حوال ليونمشاهد، ساع بث غايهكاس عالم شاهد ملي شخص مبارا نهاي هذه بطول سكانالارض في طولهكاس عالم تم منافس لدا مختلف في قرعهكاس عالم شاهد ملي مشاهد مراسيم اجراء قرع,61,0.8360655737704918,10.0
نها طوله، يتم توزيع جوايز لاعب المنتخب مشاركه،حالي قايم جوايز اس عالم,16,1.0,10.0
يتم اجراء قرع يلعب ريق اخر نظام ذهاب الاياب يتاهل منهم رق دور مجموع,15,1.0,10.0
فقا قرار ويف عام يتاهل حامل قبدور اوروباالى دور ابطال عام تال دور مجموع حال عدم تاهل محلي,21,0.9047619047619048,10.0
بذل يصبح مجموع ريقا، تقام قرع ين يتم توزيع مجموعات، تحو من انديه، مراعا توزيع اند كبرى يلعب ريق اقي رق مجموعت مبارات ذهاب اياب، يمنح فايز نقاط التعادل نقط الخسار شيء يتاهل صاحب مركز اول الثان مباشر دور سته عشر اما صاحب مركز ثالث ينتقل طولهدور اوروب,56,0.9285714285714286,10.0
دور سته عشريتم اجراء قرع فرق سته عشر متاهل دور مجموعات، تتميز هذه قرع كون موجهه؛ حيث يسمح ان يلتق ريق فرق حصل مركز اول دور مجموع اي ان ريق متاهل راس مجموع يقابل ريق فرق متاهل مركز ثان ما يسمح لقاء ريق نفس بلد دور، ما ان فرق متاهل راس مجموع تحصل مسبق امتياز عب مباري اياب ارض تجرى اثن فرق متقابل دور مبارات ذهاب اياب، اذا تعادل فريق نفس نتيج ذهاب اياب يتم لجوء وقت اضافي، اذا استمر تعادل تنتقل مبارا ركل ترجيح مباشر يتاهل دور رق,116,0.7068965517241379,10.0
دور ثمان ربع نهاييتقام قرع جديد فرق ثمان متاهله، هي قرع غير موجه عكس قرع دور سته عشر؛ يمك ان يلتق ريق لد احد دور يلعب ريق مبارات ذهاب اياب، اذا تعادل فريق النتيج ذات مبارات ذهاب الاياب يتم لجوء وقـ اضاف اذا استمر تعادل تنتقل مبارا ركل ترجيح مباشر يتاهل دور رق,64,0.84375,10.0
دور نصف نهاييتقام يه قرع فرق اربع متاهلهوتلعب مبارات ذهاب اياب، اذا تعادل فريق النتيج نفس مبارات ذهاب الاياب يتم لجوء وقـ اضاف اذا استمر تعادل تنتقل مبارا ركل ترجيح مباشر يتاهل دور ريق نهاي,42,0.9047619047619048,10.0
مبارا نهاييهيقومالاتحاد اوروب كره قدمباختيار ملعب مبارا نهاي دا طول يقوم ايض اختيار ره قدم رسم كل نهاي يلعب يها فريق متاهل مبارا احده، بحال استمر تعادل يتم لجوء قت اضافي، اذا استمر تعادل رغم ذلك، يتم لجوء ىركل ترجيح,45,0.8888888888888888,10.0
يتولى تحكيم مباري دور ابطال اوروب طاقم مك حكام حكم ساح حكم مساعد حامل راي الاضاف حكم مساعد اضافي حكم رابع، قرارالاتحاد اوروب كره قدمعامزياد عدد حكام يصل تلاف اخطاء تحكيم قاتل الت حدث اثناءكاس عالم جنوب افريقي,44,0.9545454545454546,10.0
اند ايض تقوم وضع اعلان هولاء رعا قمص اعبيها، لكن خوض مبارا ارض دول تمنع اعلان معين يتم استبدال اعلان اخرى,25,0.92,10.0
يمنح اتحاد اوروب كره قدم حق بث تلفزيون فقا لمناطق، يقوم بيع حقوق امل شرك او عده شركات، الت تقوم دور توزيع اما محط اخرى او تقوم توزيع مباشر,30,0.9333333333333333,10.0
يتم منح حقوق عرض مباري دور ابطال اوروب مباشر قبلالاتحاد اوروبيللقنو رسم تقام يها مباري علي ارضها، ما يحق لدول اعضاء اتحاد اوروب ايض اذاع مبارا احد اقل مباري تشمل لا يله ثلاثاء الاربعاء، يجب ان تذاع قنو مفتوح,47,0.9148936170212766,10.0
يتولىالاتحاد اوروب كره قدمادار تنظيم ايراد دور ابطال اوروبا، مصادر هذه ايراد متعدده، اهم حقوق بث تلفزيون الرعا مبيع هداياالخل تحتسب مبيع تذاكر مباري ضمن ايرادات، تذهب مباشر فريق مستضيف قط، استثناء مبارا نهاي تلعب ارض محايده، يحصل فريق حصه متساو منهاعلى سبيل مثال موسم تم منح مبلغ ملي يورو منباير ميونيخالالمانيوانتر ميلانالايطالي، ان خاض مبارا حضر متفرج ملعبسانتياغو يرنابيوفيمدريد,71,0.9436619718309859,10.0
يتم توزيع عايد جمع اتحاد اوروب علي اند مشارك بطول الاند مشارك مرحل تصفيات، على اند تتبع اتحاد وطن مشارك بطول نظام تضامن، ايض اتحاد تلعب بطولهوفيم يلي جدول توزيع هذه ايراد موسم,44,0.75,10.0
يشار هذه بطول نادي دول اوروب تابع لاتحاد اوروب كره قدم، يما عداليختنشتاينلان تنظم مسابق دور محل ترتب نواد فقا تصنيف اتحاد اوروب كره قدم، يجر تقييم اعتماد قوه دور محل اداء فرق مسابق اوروب سنو اربع اخير بعد يحدد عدد فرق مشارك نحو تال,54,0.8888888888888888,10.0
يوضع ترتيب اتحاد اوروب كره قدم عام، ذلك فقا اداء رق دول اعضاء مسابق اوروب تصنيف اعتبار اكتوبر,25,0.92,10.0
ايض تم اجراء حص لمنشط لاعب فريق فرنس مباراه، على رغم ان نتايج فحص ايجابيه، اثبت تعاط لاعب لمنشط محظوره، ان سحب بطول ناد فرنس يحصل في عاماعترف احد لاعب قدامى ناد مرسيليا، هو جان جاك ايدلي، تناول منشط تاب يتكلم مسيرت ذات قام ادار ناد ميل مخاطب ويف اجل ارجاع لقب، لا يزال نقاش امر غير محسوم حتى ان,74,0.8918918918918919,10.0
صمم كاس جديد يدالصايغالسويسريجورج ستادلمان، صب منالفضهالخالصه، يبلغ زن هذه كاس يلوغرام، تقدر قيمت نحو اففرن سويسري، قد نقش علي عبار اس طل اند اوروب الفرنس يمنح بطل نسخ مقلد هذه كاس يصل زن حوال زن اصليه، يحتفظ ها دايم اما كاس اصل تعود ىالاتحاد اوروبيف عام تال,53,0.9056603773584906,10.0
دا اتحاد اوروب منح جايز لبطل دء موسمويعتبرناد سيلتيكاول از الكاس حديث,15,0.9333333333333333,10.0
صمم شعار دور ابطال اوروبا، معروف اسم ره نجوم، التوافق تاب نشيد رسم لبطوله، عرض اول مره طول يتالف شعار ثمان نجوم سوداء تمثل اند ثمان تلعب بطول وقت,37,0.972972972972973,10.0
علي غراركاس عالم كره قدم، تقوم عده شرك متعدد جنسي رعا دور ابطال اوروبا، نقيض منالدور ممتاز،والدور فرنسي،والدور اسباني، او دور درج اولى ايطال ذات راع رييس واحد سمح ثمان شرك حد اقصى رعا دور ابطال اوروب ابتداء عام، يجر تخصيص وح اعلان خاص كل شرك محيط ملعب، كذل ضع شعار مرحل بعد مبارا اثناء مقابل على تذاكر مباري ايض تظهر اعلانات تجار مباري شرط تتعارض اعلان قنا تتولى بث,81,0.9012345679012346,10.0
بدا منمرحل خروج مغلوب دور ابطال اوروب قام يوف بث اعلان شاش ملاعب بطوله، تشمل ايض جميع مباري حتى مبارا نهاييه، تخطط يوف تطبيق تجرب ايض مباري تصفي دور مجموع,34,0.9411764705882353,10.0
